0
-167.38462592308474
-171.98888344446726
-178.63682019988173
-152.48228526281633
-167.9571345215473
-164.87254688180076
-174.92868560365355
-167.45103342747979
-174.6648170491676
-166.20228584819753
-182.4494396526049
-177.93186294811773
-178.89385044236434
-175.85553422184574
-174.50464752690516
-174.9681190311925
-162.76958597609817
-178.00404645658625
-169.95408359277462
-164.5811404604618
-171.2638092058774
-177.80857296676155
-154.6836827393234
-166.53995122830065
-165.0704908848663
-188.78838092202986
-214.24349552834556
-205.99232182925786
-181.64521504209108
-182.01495710923342
-193.23986085460353
-173.6485248288168
-182.2238373586522
-195.60775544860297
-175.80847819113058
-157.40128238086288
-156.73310688332634
-160.5025689044457
-173.99280240408638
-184.93746458253767
-188.86783668672808
-188.4324850505112
-177.23676544144962
-177.4873240398903
-196.84287440875514
-217.59791474074746
-178.4546722178225
-168.4123813979884
-208.7541029592384
-184.6487445443587
-201.16533807715138
-203.67928758270745
-219.56191225104618
-193.3883906154703
-190.5663489138664
-215.66964408155508
-203.0101228176497
-181.18682554970994
-191.11631066716615
-191.5294176123765
-228.52337448398248
-172.8265603374408
-181.0117005940666
-186.69465997625184
-193.78675484111142
-196.1364789247308
-181.8766356349297
-184.3605895307967
-195.06110453049584
-180.55286031552302
-194.2750482227525
-188.97772792418732
-192.95047561417346
-186.23604194870268
-194.0738106777103
-176.7106267011713
-191.64575795076868
-182.76666849949547
-214.67712233519416
-168.8453029805647
-191.87815757538092
-183.12689913183618
-224.2407666563397
-178.44944667234614
-167.78807445982164
-209.27547420923784
-206.04830508770118
-205.0418773988942
-179.60274931861989
-180.73071757709192
-165.50025744563138
-177.12179545039194
-199.27691379943167
-177.16452743394484
-194.14961540392983
-149.99044489258893
-177.64261959760816
-181.5220641810419
-172.8200382395984
-177.21983797564567
-212.43739631549602
-158.71715299376808
-198.55804715900723
-187.0834994587405
-200.57163604993167
-197.13022536906175
-192.4892479369588
-205.9658706576994
-194.05656423759575
-192.57756910957488
-218.59673460793164
-176.21284579398366
-198.05891646803076
-188.730917170817
-175.38615437869024
-161.6648158641347
-186.39948764451287
-190.84871948556776
-157.54573058442168
-214.31345201864656
-174.9193254269025
-173.19984726118966
-205.26761994038253
-183.55544839600117
-148.49399648975637
-202.8107051311012
-163.52088594299295
-162.81673145417875
-177.12183535164763
-175.19224318735044
-181.94645184497023
-183.7191031916892
-182.1259529236024
-161.8233392307646
-190.53631249517355
-231.55983554052983
-187.7180803767321
-175.20800481934955
-200.16011149021386
-194.66765633104575
-166.0293058464757
-164.55342443910365
-206.460148896129
-182.74085834124887
-181.3180264642318
-187.18470528240988
-182.03141924744276
-172.60653343260213
-165.50331619213728
-189.05042355358003
